id,topic,difficulty,questionText,codeSnippet,optionA,optionB,optionC,optionD,correctOption,explanation
java-1k-0058,Operators and Statements,easy,What is the result of attempting to compile the following code snippet?,"int x = 1, y = 15;
while x < 10
  y--;
x++;
System.out.println(x + "", "" + y);","10, 5","11, 5",The code does not compile because while condition must be enclosed in parentheses,The code contains an infinite loop,C,"In Java, the conditional boolean expression in a while loop must strictly be enclosed in parentheses: 'while (x < 10)'. Omitting parentheses is a syntax error."
java-1k-0059,Operators and Statements,medium,What is the result of attempting to compile the following code snippet?,"do {
  int y = 1;
  System.out.print(y++ + "" "");
} while(y <= 10);",Prints 1 2 3 4 5 6 7 8 9 10,Infinite loop,The code does not compile because 'y' is declared inside the do block and is out of scope in the while condition,Throws a runtime exception,C,"The variable 'y' is declared inside the braces of the do-while body. Its scope ends at the closing curly brace '}'. Therefore, 'y' is out of scope and cannot be referenced in the while(y <= 10) condition."
java-1k-0060,Operators and Statements,medium,What is the output of the following code snippet?,"boolean keepGoing = true;
int result = 15, i = 10;
do {
  i--;
  if(i == 8) keepGoing = false;
  result -= 2;
} while(keepGoing);
System.out.println(result);",7,9,11,13,C,"Iteration 1: i decrements from 10 to 9. i==8 is false. result -= 2 -> result=13. keepGoing is true. Iteration 2: i decrements from 9 to 8. i==8 is true -> keepGoing becomes false. result -= 2 -> result=11. Loop checks while(keepGoing), which is false! Loop terminates. Final result is 11."
java-1k-0061,Operators and Statements,hard,What is the output of the following code snippet with labeled loops?,"int count = 0;
ROW_LOOP: for(int row = 1; row <= 3; row++)
  for(int col = 1; col <= 2 ; col++) {
    if(row * col % 2 == 0) continue ROW_LOOP;
    count++;
  }
System.out.println(count);",1,2,3,4,B,row=1: col=1: 1*1%2 != 0 -> count becomes 1. col=2: 1*2%2 == 0 -> continue ROW_LOOP breaks to row=2. row=2: col=1: 2*1%2 == 0 -> continue ROW_LOOP immediately breaks to row=3. row=3: col=1: 3*1%2 != 0 -> count becomes 2. col=2: 3*2%2 == 0 -> continue ROW_LOOP. Total count is 2.
java-1k-0062,Operators and Statements,medium,What is the result of the following code snippet?,"int m = 9, n = 1, x = 0;
while(m > n) {
  m--;
  n += 2;
  x += m + n;
}
System.out.println(x);",11,23,36,50,C,"Start: m=9, n=1, x=0. Iteration 1: 9 > 1 -> m=8, n=3 -> x = 0 + (8+3) = 11. Iteration 2: 8 > 3 -> m=7, n=5 -> x = 11 + (7+5) = 23. Iteration 3: 7 > 5 -> m=6, n=7 -> x = 23 + (6+7) = 36. Check: 6 > 7 is false. Loop ends. Final x is 36."
java-1k-0063,Operators and Statements,medium,What is the result of the following switch statement?,"final char a = 'A', d = 'D';
char grade = 'B';
switch(grade) {
  case a:
  case 'B': System.out.print(""great"");
  case 'C': System.out.print(""good""); break;
  case d:
  case 'F': System.out.print(""not good"");
}",great,greatgood,good,Compiler error because case labels use variables,B,"Variables 'a' and 'd' are declared 'final' and initialized with compile-time constant character literals, so they are legal case labels. When grade is 'B', execution matches 'case 'B':', printing 'great'. Because there is no break statement on case 'B', execution falls through into 'case 'C':' and prints 'good', where the 'break;' terminates the switch. Output is 'greatgood'."
java-1k-0064,Core Java APIs,medium,What is the result of attempting to compile and run the following code?,"public class Fish {
  public static void main(String[] args) {
    int numFish = 4;
    String fishType = ""tuna"";
    String anotherFish = numFish + 1;
    System.out.println(anotherFish + "" "" + fishType);
    System.out.println(numFish + "" "" + 1);
  }
}",5 tuna followed by 4 1,41 tuna followed by 4 1,The code does not compile because of line 5,The code does not compile because of line 7,C,Line 5 fails compilation: numFish + 1 evaluates to an int (4 + 1 = 5). Java does not automatically convert an int into a String unless one of the operands is already a String. Assigning an int to a String variable without String concatenation or String.valueOf() is a compile error.
java-1k-0065,Core Java APIs,medium,Which of the following lines will be printed by this code?,"String s = ""Hello"";
String t = new String(s);
if (""Hello"".equals(s)) System.out.println(""one"");
if (t == s) System.out.println(""two"");
if (t.equals(s)) System.out.println(""three"");
if (""Hello"" == s) System.out.println(""four"");
if (""Hello"" == t) System.out.println(""five"");","one, two, three","one, three, four","one, three, five",All five lines are printed,B,"'s' points to the string pool literal 'Hello'. 't' is explicitly constructed with 'new String(s)', creating a distinct object on the heap outside the pool. Therefore, '""Hello"".equals(s)' is true ('one'), 't == s' is false, 't.equals(s)' is true ('three'), '""Hello"" == s' is true because both refer to the pool literal ('four'), and '""Hello"" == t' is false because t is a separate heap object."
java-1k-0066,Core Java APIs,easy,Which of the following statements regarding immutability in Java is TRUE?,,An immutable object's internal state can be changed via setter methods,An immutable object cannot be modified after creation and can be garbage collected when unreachable,StringBuilder and StringBuffer are immutable classes in Java,Immutable objects are permanently stored in memory and can never be garbage collected,B,An immutable object cannot have its state modified once created. String is immutable; StringBuilder and StringBuffer are mutable. Immutable objects are stored on the heap and are subject to normal garbage collection when no longer reachable.
java-1k-0067,Core Java APIs,medium,What is the result of the following StringBuilder operations?,"StringBuilder sb = new StringBuilder();
sb.append(""aaa"").insert(1, ""bb"").insert(4, ""ccc"");
System.out.println(sb);",abbaaccc,abbaccca,bbaaaccc,bbaaccca,B,"sb.append('aaa') gives 'aaa'. insert(1, 'bb') inserts 'bb' at index 1: 'a' + 'bb' + 'aa' = 'abbaa'. Next, insert(4, 'ccc') inserts 'ccc' at index 4 (between the two 'a's at the end): 'abba' + 'ccc' + 'a' = 'abbaccca'."
java-1k-0068,Core Java APIs,medium,What is the result of the following code snippet?,"String s1 = ""java"";
StringBuilder s2 = new StringBuilder(""java"");
if (s1 == s2)
  System.out.print(""1"");
if (s1.equals(s2))
  System.out.print(""2"");",1,2,12,The code does not compile because == cannot compare String and StringBuilder,D,"In Java, the equality operator == requires that the two operand types have an inheritance relationship (or both be primitives, etc.). Since String and StringBuilder are in completely separate class hierarchies with neither inheriting from the other, 's1 == s2' is a compile-time error."
java-1k-0069,Core Java APIs,medium,What is the result of the following program?,"public class Lion {
  public void roar(String roar1, StringBuilder roar2) {
    roar1.concat(""!!!"");
    roar2.append(""!!!"");
  }
  public static void main(String[] args) {
    String roar1 = ""roar"";
    StringBuilder roar2 = new StringBuilder(""roar"");
    new Lion().roar(roar1, roar2);
    System.out.println(roar1 + "" "" + roar2);
  }
}",roar roar,roar roar!!!,roar!!! roar,roar!!! roar!!!,B,"String is immutable. Calling roar1.concat('!!!') produces a new String object whose reference is ignored and not assigned, leaving roar1 unchanged ('roar'). StringBuilder is mutable; roar2.append('!!!') mutates the existing buffer in place. Therefore, roar2 becomes 'roar!!!'."
java-1k-0070,Core Java APIs,easy,What is the result of attempting to run the following code?,"String letters = ""abcdef"";
System.out.println(letters.length());
System.out.println(letters.charAt(3));
System.out.println(letters.charAt(6));","Prints 6, d, and throws StringIndexOutOfBoundsException","Prints 6, c, and null","Prints 5, d, and throws ArrayIndexOutOfBoundsException",The code does not compile,A,"letters.length() is 6. Characters are zero-indexed: charAt(3) is 'd' (0:a, 1:b, 2:c, 3:d). Because valid indices are 0 through 5, charAt(6) is out of bounds and throws StringIndexOutOfBoundsException."
java-1k-0071,Core Java APIs,medium,What is printed by the following substring calls?,"String numbers = ""012345678"";
System.out.println(numbers.substring(1, 3));
System.out.println(numbers.substring(7, 7));
System.out.println(numbers.substring(7));","12, followed by a blank line, followed by 78","123, followed by 7, followed by 78","12, followed by 7, followed by 8","Throws StringIndexOutOfBoundsException on numbers.substring(7, 7)",A,"substring(1, 3) takes index 1 up to index 3 (exclusive): characters at index 1 and 2 -> '12'. substring(7, 7) has start == end, returning an empty string """" (printed as a blank line). substring(7) returns characters from index 7 to the end -> '78'."
