ID,Topic,Difficulty,Question,Code,Option A,Option B,Option C,Option D,Correct Option,Explanation
spring-4k-0035,Security & Web Architecture,hard,Why must legacy blocking I/O calls be wrapped with `subscribeOn(Schedulers.boundedElastic())` in Spring WebFlux?,"@GetMapping(""/reports/6584"")
public Mono<ReportData> getReport_6584(@PathVariable String id) {
    return Mono.fromCallable(() -> legacyBlockingReportService.generate(id))
               .subscribeOn(Schedulers.boundedElastic());
}",WebFlux controllers cannot return Mono without boundedElastic.,Schedulers.boundedElastic() disables garbage collection during report generation.,"Netty automatically scales event loop threads to 1,000 workers.",Running blocking operations on the Netty EventLoop thread blocks all other concurrent reactive requests on that CPU core.,D,"Netty event loops use a small fixed number of threads (equal to CPU cores). If a blocking call executes on an event loop thread, no other requests assigned to that event loop can be processed. Offload blocking work to Schedulers.boundedElastic()."
spring-4k-0036,Microservices & Cloud Patterns,medium,"After the 10-second open state expires, what determines whether the Circuit Breaker transitions to CLOSED or back to OPEN?","// resilience4j.circuitbreaker.instances.backendService_4674:
// waitDurationInOpenState: 10000ms, permittedNumberOfCallsInHalfOpenState: 5",It pings the database health endpoint via TCP.,"It executes 5 trial probe requests; if the failure rate is below the threshold it transitions to CLOSED, otherwise it resets to OPEN.",It waits for a manual HTTP POST request from the admin operator.,It remains in HALF-OPEN permanently until the microservice restarts.,B,"In HALF-OPEN state, Resilience4j permits a configured trial number of probe calls (`permittedNumberOfCallsInHalfOpenState`). If their failure rate meets the threshold, it heals to CLOSED; if any fail above threshold, it reopens."
spring-4k-0037,Transactions & Persistence,hard,"When processOrder is called from an external controller, why does updatePaymentStatus execute WITHOUT creating a new transaction?","@Service
public class OrderService_8125 {
    public void processOrder_8125(Long id) {
        // Direct internal method call
        this.updatePaymentStatus_8125(id);
    }
    @Transactional(propagation = Propagation.REQUIRES_NEW)
    public void updatePaymentStatus_8125(Long id) {
        paymentRepo.updateStatus(id, ""PAID"");
    }
}",Spring `@Transactional` is intercepted by a dynamic proxy; internal `this` method invocations bypass the proxy interceptor.,Propagation.REQUIRES_NEW is deprecated in Spring Boot 3.,PaymentRepository must implement AspectJ pointcuts directly.,Internal transactions are committed automatically before method entry.,A,"Spring AOP creates a CGLIB/JDK dynamic proxy around the bean. Calling a method internally via `this.` does not go through the proxy, bypassing the TransactionInterceptor. Refactor by injecting self or moving to another bean."
spring-4k-0038,Transactions & Persistence,hard,"Under 500 concurrent requests, HikariCP throws ConnectionTimeoutException. What is the architectural flaw?","@Transactional
public Response handleCheckout_4938(CheckoutReq req) {
    Order o = orderRepo.save(new Order(req));
    // Slow third-party external REST API call:
    PaymentResp p = restTemplate.postForObject(""https://gateway.bank/pay/4938"", req, PaymentResp.class);
    o.setTransactionId(p.txId());
    return Response.ok(o);
}",OrderRepository.save() closes the database connection prematurely.,Holding an open SQL connection while waiting for a slow external HTTP network call starves the database connection pool.,RestTemplate cannot serialize JSON inside a transaction.,HikariCP does not support Spring Boot `@Transactional` annotations.,B,"`@Transactional` acquires a JDBC Connection from the pool on method entry. Making external blocking HTTP network calls inside the transaction holds the connection open, exhausting pool capacity. Separate DB writes from external HTTP calls."
spring-4k-0039,Transactions & Persistence,hard,"Iterating through 1,000 users triggers 1,001 separate SELECT queries to PostgreSQL. What is the optimal Spring Data JPA fix?","@Entity
public class User_8921 {
    @Id private Long id;
    @OneToMany(fetch = FetchType.LAZY)
    private List<Order> orders_8921;
}
// Query: List<User_8921> users = userRepo.findAll();
// users.forEach(u -> u.getOrders_8921().size());",Change FetchType.LAZY to FetchType.EAGER on the `@OneToMany` mapping.,Enable Hibernate 2nd-level cache without modifying queries.,Replace PostgreSQL with a Redis key-value store.,"Use `@EntityGraph(attributePaths = {""orders_{0}""})` or a JOIN FETCH JPQL query to fetch users and orders in a single SQL query.",D,"Changing to EAGER still executes N+1 queries when using findAll(). `@EntityGraph` or `JOIN FETCH u.orders` instructs Hibernate to emit an SQL LEFT OUTER JOIN, retrieving all parents and children in a single round-trip."
spring-4k-0040,Security & Web Architecture,hard,"If the requestMatchers order is reversed (`/api/**` before `/api/admin/**`), what security vulnerability occurs?","@Bean
public SecurityFilterChain apiFilterChain_8367(HttpSecurity http) throws Exception {
    http.securityMatcher(""/api/**"")
        .authorizeHttpRequests(auth -> auth
            .requestMatchers(""/api/admin/**"").hasRole(""ADMIN"")
            .requestMatchers(""/api/**"").authenticated()
        )
        .oauth2ResourceServer(oauth -> oauth.jwt(Customizer.withDefaults()));
    return http.build();
}",OAuth2 JWT validation is bypassed entirely.,The SecurityFilterChain bean fails to instantiate at application startup.,Any authenticated non-admin user can access `/api/admin/**` because the first matching rule (`/api/**`) evaluates and authorizes the request.,Spring Security rejects all requests with HTTP 403 Forbidden automatically.,C,Spring Security matches request rules in top-to-bottom first-match-wins order. Specific restricted paths (like `/api/admin/**`) must precede generic broad paths (like `/api/**`).
spring-4k-0041,Security & Web Architecture,medium,Why must legacy blocking I/O calls be wrapped with `subscribeOn(Schedulers.boundedElastic())` in Spring WebFlux?,"@GetMapping(""/reports/1552"")
public Mono<ReportData> getReport_1552(@PathVariable String id) {
    return Mono.fromCallable(() -> legacyBlockingReportService.generate(id))
               .subscribeOn(Schedulers.boundedElastic());
}",Schedulers.boundedElastic() disables garbage collection during report generation.,Running blocking operations on the Netty EventLoop thread blocks all other concurrent reactive requests on that CPU core.,"Netty automatically scales event loop threads to 1,000 workers.",WebFlux controllers cannot return Mono without boundedElastic.,B,"Netty event loops use a small fixed number of threads (equal to CPU cores). If a blocking call executes on an event loop thread, no other requests assigned to that event loop can be processed. Offload blocking work to Schedulers.boundedElastic()."
spring-4k-0042,Microservices & Cloud Patterns,medium,"After the 10-second open state expires, what determines whether the Circuit Breaker transitions to CLOSED or back to OPEN?","// resilience4j.circuitbreaker.instances.backendService_3473:
// waitDurationInOpenState: 10000ms, permittedNumberOfCallsInHalfOpenState: 5",It pings the database health endpoint via TCP.,"It executes 5 trial probe requests; if the failure rate is below the threshold it transitions to CLOSED, otherwise it resets to OPEN.",It remains in HALF-OPEN permanently until the microservice restarts.,It waits for a manual HTTP POST request from the admin operator.,B,"In HALF-OPEN state, Resilience4j permits a configured trial number of probe calls (`permittedNumberOfCallsInHalfOpenState`). If their failure rate meets the threshold, it heals to CLOSED; if any fail above threshold, it reopens."
spring-4k-0043,Transactions & Persistence,medium,"When processOrder is called from an external controller, why does updatePaymentStatus execute WITHOUT creating a new transaction?","@Service
public class OrderService_6902 {
    public void processOrder_6902(Long id) {
        // Direct internal method call
        this.updatePaymentStatus_6902(id);
    }
    @Transactional(propagation = Propagation.REQUIRES_NEW)
    public void updatePaymentStatus_6902(Long id) {
        paymentRepo.updateStatus(id, ""PAID"");
    }
}",PaymentRepository must implement AspectJ pointcuts directly.,Spring `@Transactional` is intercepted by a dynamic proxy; internal `this` method invocations bypass the proxy interceptor.,Propagation.REQUIRES_NEW is deprecated in Spring Boot 3.,Internal transactions are committed automatically before method entry.,B,"Spring AOP creates a CGLIB/JDK dynamic proxy around the bean. Calling a method internally via `this.` does not go through the proxy, bypassing the TransactionInterceptor. Refactor by injecting self or moving to another bean."
spring-4k-0044,Transactions & Persistence,hard,"Under 500 concurrent requests, HikariCP throws ConnectionTimeoutException. What is the architectural flaw?","@Transactional
public Response handleCheckout_8466(CheckoutReq req) {
    Order o = orderRepo.save(new Order(req));
    // Slow third-party external REST API call:
    PaymentResp p = restTemplate.postForObject(""https://gateway.bank/pay/8466"", req, PaymentResp.class);
    o.setTransactionId(p.txId());
    return Response.ok(o);
}",RestTemplate cannot serialize JSON inside a transaction.,OrderRepository.save() closes the database connection prematurely.,Holding an open SQL connection while waiting for a slow external HTTP network call starves the database connection pool.,HikariCP does not support Spring Boot `@Transactional` annotations.,C,"`@Transactional` acquires a JDBC Connection from the pool on method entry. Making external blocking HTTP network calls inside the transaction holds the connection open, exhausting pool capacity. Separate DB writes from external HTTP calls."
spring-4k-0045,Transactions & Persistence,hard,"Iterating through 1,000 users triggers 1,001 separate SELECT queries to PostgreSQL. What is the optimal Spring Data JPA fix?","@Entity
public class User_4162 {
    @Id private Long id;
    @OneToMany(fetch = FetchType.LAZY)
    private List<Order> orders_4162;
}
// Query: List<User_4162> users = userRepo.findAll();
// users.forEach(u -> u.getOrders_4162().size());","Use `@EntityGraph(attributePaths = {""orders_{0}""})` or a JOIN FETCH JPQL query to fetch users and orders in a single SQL query.",Change FetchType.LAZY to FetchType.EAGER on the `@OneToMany` mapping.,Replace PostgreSQL with a Redis key-value store.,Enable Hibernate 2nd-level cache without modifying queries.,A,"Changing to EAGER still executes N+1 queries when using findAll(). `@EntityGraph` or `JOIN FETCH u.orders` instructs Hibernate to emit an SQL LEFT OUTER JOIN, retrieving all parents and children in a single round-trip."
