id,topic,difficulty,questionText,codeSnippet,optionA,optionB,optionC,optionD,correctOption,explanation
java-quiz-t1-3,Multithreading & Concurrency,hard,"A ThreadPoolExecutor is initialized with corePoolSize = 2, maximumPoolSize = 5, keepAliveTime = 60s, and a workQueue capacity of 11. If you submit 14 tasks concurrently with no delay, what is the state of the pool?","ThreadPoolExecutor executor = new ThreadPoolExecutor(
    2, 5, 60, TimeUnit.SECONDS,
    new ArrayBlockingQueue<>(11)
);
for (int i = 0; i < 14; i++) {
    executor.submit(() -> {
        try { Thread.sleep(10000); } catch (InterruptedException e) {}
    });
}","3 active threads running tasks, with 11 tasks waiting in the queue.","2 active threads running tasks, with 12 tasks in the queue.","5 active threads running tasks, with 9 tasks in the queue.",The task execution throws a RejectedExecutionException immediately.,A,"ThreadPoolExecutor rules: 1) First 2 tasks spawn 2 core threads. 2) Next 11 tasks fill the queue. 3) Remaining tasks spawn threads up to max (5). Since total tasks (14) fit within capacity, the pool spawns 1 extra threads, resulting in 3 active threads and 11 queued tasks."
java-quiz-t2-3,Collections & Internals,hard,"You insert 7 distinct instances of class CustomKey_3 into a standard HashMap. Class CustomKey_3 overrides hashCode() to return constant 130, but does not override equals(). What happens when you retrieve the key with id = 4?","public class CustomKey_3 {
    private int id;
    public CustomKey_3(int id) { this.id = id; }
    @Override
    public int hashCode() { return 130; }
}
Map<CustomKey_3, String> map = new HashMap<>();
CustomKey_3 searchKey = null;
for (int k = 1; k <= 7; k++) {
    CustomKey_3 key = new CustomKey_3(k);
    if (k == 4) searchKey = key;
    map.put(key, ""Val_"" + k);
}
String result = map.get(searchKey);",The retrieval returns null because equals() is not implemented.,"The retrieval succeeds and returns ""Val_4"" because object reference identity (==) is checked and succeeds on the exact same key reference.",The HashMap throws a NullPointerException because the hash value is constant.,The retrieval returns the value of the last inserted element in the bucket.,B,"HashMap's get() method checks: if (e.hash == hash && ((k = e.key) == key || (key != null && key.equals(k)))). Since the exact same reference searchKey is passed, the (k == key) identity comparison succeeds immediately, bypassing equals() checks."
java-quiz-t3-3,Generics,medium,"According to the Producer-Extends, Consumer-Super (PECS) rule, which operations are compile-time valid inside the process method below parameterized with Float?","public static void process(List<? extends Float> src, List<? super Float> dest) {
    // Operation A: Float val = src.get(0);
    // Operation B: src.add(30);
    // Operation C: dest.add(30);
}",Operations A and C are valid; Operation B is a compile error.,Operations B and C are valid; Operation A is a compile error.,All operations are compile-time valid.,Operations A and B are valid; Operation C is a compile error.,A,"Under PECS: List<? extends Float> is a Producer, so reading from it as Float (A) is valid, but writing to it is banned (B). List<? super Float> is a Consumer, so adding Float objects (C) to it is valid."
java-quiz-t4-3,Multithreading & Concurrency,medium,"Two threads T1 and T2 run concurrently. Thread T1 sleeps for 950ms. Thread T2 sleeps for 720ms. If the main thread calls T1.join(330) followed immediately by T2.join(), what is the approximate wait duration?","Thread t1 = new Thread(() -> {
    try { Thread.sleep(950); } catch (InterruptedException e) {}
});
Thread t2 = new Thread(() -> {
    try { Thread.sleep(720); } catch (InterruptedException e) {}
});
t1.start(); t2.start();
t1.join(330);
t2.join();","Approximately 1670ms, as both join calls execute fully sequentially.","Approximately 950ms, since T1 takes the longest to complete.","Approximately 720ms, because the main thread waits for the 330ms timeout on T1, then blocks for the remainder of T2's sleep.","Approximately 330ms, as both threads are forced to interrupt.",C,"The main thread blocks on t1.join(330) for 330ms. During this time, T2 has also slept for 330ms, leaving 390ms of sleep. When t2.join() is called, the main thread blocks for the remaining 390ms. Total wait = 330 + 390 = 720ms."
java-quiz-t5-3,Collections & Lists,easy,"An ArrayList is initialized with an initial capacity of 14. If you add 15 elements sequentially, what is the internal array capacity immediately after the expansion?","List<Integer> list = new ArrayList<>(14);
for (int j = 0; j < 15; j++) {
    list.add(j);
}",21 (capacity grows by 50% using the formula: oldCapacity + (oldCapacity >> 1)),28 (capacity doubles when full),24 (capacity grows by a fixed step of 10),15 (capacity grows to fit exactly the inserted elements),A,"In JDK ArrayList, capacity expansion is calculated using the formula: newCapacity = oldCapacity + (oldCapacity >> 1), which grows the array size by approximately 50%. Starting with 14, the new capacity is 14 + 7 = 21."
java-quiz-t6-3,Strings & String Pool,medium,"How many objects are created in memory when the statement below executes, assuming ""poolStr_3"" is NOT already present in the String Constant Pool?","String s = new String(""poolStr_3"");",One object: on the heap only.,Two objects: one literal in the String Constant Pool and one new String object on the heap.,One object: in the String Constant Pool only.,Zero objects: it only creates a stack reference.,B,"This statement creates two objects: the literal string ""poolStr_3"" is stored in the String Constant Pool (if not already present), and a new String object is created on the heap, wrapping the character array reference from the pool."
java-quiz-t7-3,Optional API,medium,"In the code snippet below under normal execution, how many times is the method 'fetchDb_3' evaluated?","public String getData() {
    return Optional.of(""val_3"")
                   .orElse(fetchDb_3());
}
public String fetchDb_3() {
    System.out.println(""DB accessed"");
    return ""default"";
}","Exactly 1 time, because the argument to orElse() is evaluated eagerly even if the Optional contains a value.","0 times, because the Optional contains a non-null value and orElse() is evaluated lazily.","2 times, once for checking and once for returning.",It throws a NullPointerException at runtime.,A,"In Java, orElse(T other) evaluates its argument eagerly. Since 'fetchDb_3()' is passed directly as a parameter, the method is invoked and evaluated before orElse() resolves, even if the Optional is not empty. Use orElseGet(Supplier) for lazy evaluation."
java-quiz-t8-3,Multithreading & Concurrency,hard,You submit a parallel stream task inside a custom ForkJoinPool configured with parallelism = 5 on a machine with 1 CPU cores. What is the maximum number of threads that can process the stream concurrently?,"ForkJoinPool customPool = new ForkJoinPool(5);
customPool.submit(() -> {
    IntStream.range(0, 100).parallel().forEach(x -> {
        // Intensive work
    });
}).get();",Up to 5 concurrent threads inside the custom ForkJoinPool.,"Only 1 threads, matching the physical CPU cores.","Up to 0 threads, as the common pool always reserves one core.","1 thread, because parallel streams ignore custom ForkJoinPool configurations.",A,"Parallel streams execute inside the ForkJoinPool of the thread that initiated them. If submitted inside a custom ForkJoinPool, the stream will use that pool's worker threads (up to its parallelism level of 5), overriding the default CommonPool behavior."
java-quiz-t9-3,Memory Management & GC,medium,"A WeakHashMap is populated as shown below. If you set 'keyData_3' to null and trigger GC, what happens to the map size?","Map<Object, String> map = new WeakHashMap<>();
Object keyData_3 = new Object();
map.put(keyData_3, ""ActiveSession"");

keyData_3 = null;
System.gc();","The map size becomes 0 because WeakHashMap references keys weakly, allowing GC to collect the key and automatically clean up the entry.",The map size remains 1 because the value 'ActiveSession' retains a strong reference to the map entry.,The map throws a NullPointerException during garbage collection.,The key is collected but map.size() still returns 1 until a get() call is made.,A,"WeakHashMap uses WeakReference wrapper classes for its keys. Once the strong reference 'keyData_3' is set to null, the key becomes eligible for GC. After GC sweeps the key, WeakHashMap cleans up the corresponding entry from its table."
java-quiz-t10-3,Multithreading & Concurrency,hard,Predict the output printed to the console when the CompletableFuture pipeline executes.,"CompletableFuture.supplyAsync(() -> {
    if (true) throw new RuntimeException(""err_3"");
    return ""Normal"";
})
.handle((res, ex) -> {
    return ex != null ? ""fallback_3"" : res;
})
.exceptionally(ex -> {
    return ""Secondary_Fallback"";
})
.thenAccept(System.out::print);","""Secondary_Fallback""","""err_3""","""NormalSecondary_Fallback""","""fallback_3""",D,"The supplyAsync stage throws a RuntimeException containing ""err_3"". The handle() block captures this exception (ex is non-null) and returns ""fallback_3"", completing the stage normally. The downstream exceptionally() stage is skipped because no exception remains in the pipeline."
java-quiz-t11-3,Exception Handling,medium,"Inside a try-with-resources statement, if the try block throws an exception 'TryErr_3' and the resource's close() method throws 'CloseErr_3', which exception propagates and how is the other retrieved?","try (CustomResource Res_3 = new CustomResource()) { // close() throws CloseErr_3
    throw new RuntimeException(""TryErr_3"");
}",The exception containing 'CloseErr_3' is thrown; the 'TryErr_3' exception is discarded.,Both exceptions are propagated concurrently in a MultiException.,The RuntimeException containing 'TryErr_3' is thrown; the exception containing 'CloseErr_3' is added to it as a suppressed exception.,"The exception from close() overrides the try exception, throwing 'CloseErr_3' without suppressing the other.",C,"In try-with-resources, if both the try block and close() throw exceptions, the exception from the try block propagates. The exception from close() is suppressed and attached to the main exception, retrieveable using getSuppressed()."
